age,wc,edu,ms,occ,rel,race,sex,hpw,waob,incc
26,1,16,1,3,2,5,1,40,1,2
23,1,20,1,15,2,5,2,43,1,2
5,1,16,5,2,1,3,2,20,1,1
2,1,14,5,23,8,5,2,20,1,1
21,1,18,5,16,3,5,1,55,1,2
8,1,21,5,16,14,5,1,40,1,2
6,1,19,5,23,3,5,1,21,3,1
4,1,16,1,20,6,5,2,25,1,1
32,2,19,1,1,1,3,1,40,1,1
39,4,24,1,7,2,2,2,40,4,2
3,3,19,5,23,18,5,2,16,1,1
4,1,16,5,25,14,5,2,36,1,1
33,1,18,1,20,2,5,2,40,1,1
17,1,23,1,3,2,5,2,40,1,2
8,5,21,5,15,18,5,2,40,1,1
14,1,18,1,13,1,5,2,40,1,1
47,1,13,5,6,1,3,2,40,1,1
39,1,19,5,18,1,5,2,40,1,1
7,4,20,5,7,3,4,1,5,1,1
37,1,16,1,25,2,5,2,36,3,1
40,1,19,1,16,2,5,2,25,1,1
30,3,16,3,7,13,5,2,35,1,1
12,1,21,4,3,1,5,1,55,1,2
29,1,16,1,23,1,5,2,40,1,1
24,1,18,1,5,2,5,1,60,1,1
22,1,20,1,12,1,5,2,40,1,1
9,1,21,5,8,3,5,1,60,1,2
23,1,21,1,23,2,5,2,50,1,2
41,1,18,1,16,2,5,1,40,1,2
41,3,18,3,2,1,3,1,40,1,1
32,1,21,1,16,2,5,1,55,1,2
14,2,23,1,15,1,5,1,60,1,2
36,1,16,1,5,2,5,1,40,1,1
21,1,22,5,4,14,5,1,48,1,1
16,1,19,5,23,1,3,2,30,1,1
18,3,21,5,19,3,5,1,40,1,2
46,3,21,5,3,1,2,1,40,4,2
32,1,16,1,22,1,5,1,48,1,2
14,1,19,1,15,1,5,2,45,1,1
19,1,16,4,22,10,3,1,40,1,2
56,2,20,1,13,1,5,2,38,1,1
49,1,24,1,3,1,2,1,40,4,2
39,1,18,1,23,2,5,2,40,1,1
42,1,21,5,18,1,5,1,45,1,1
29,2,20,1,22,1,5,1,40,1,2
11,1,21,1,23,1,5,1,45,1,2
26,1,19,1,23,1,5,2,30,1,1
10,1,19,3,25,1,3,2,30,1,1
13,1,21,5,6,13,5,2,36,1,1
31,1,16,1,16,2,5,1,50,1,2
25,1,10,5,25,1,4,1,40,3,1
14,1,20,4,19,3,5,1,24,1,1
60,1,20,1,16,1,5,1,16,1,1
38,1,16,1,16,1,5,1,40,1,1
32,3,22,5,16,1,5,1,50,1,2
38,1,16,3,3,1,5,2,50,1,1
11,1,20,5,3,1,5,1,40,1,1
14,1,22,1,13,2,5,2,40,4,1
12,1,16,5,25,3,5,1,35,1,1
41,1,18,4,23,1,5,2,40,1,1
47,1,22,1,22,1,5,1,40,1,1
50,3,24,2,24,1,5,2,35,1,2
43,1,19,1,18,2,5,2,40,1,2
29,7,19,1,16,6,5,1,50,1,2
5,1,19,5,19,3,5,1,40,1,1
43,4,17,1,2,2,3,1,40,3,1
47,2,21,1,22,2,5,1,40,1,1
18,3,21,1,7,6,5,2,60,1,1
51,1,21,1,19,1,5,1,40,1,1
41,1,13,5,19,1,5,1,40,2,1
9,1,18,5,6,1,5,1,50,1,1
29,1,16,1,23,1,5,2,40,1,1
50,2,18,3,18,11,5,2,20,1,1
18,1,16,1,19,1,5,1,40,1,1
5,1,19,5,6,11,5,2,20,3,1
11,1,22,5,16,1,5,2,40,5,2
28,7,21,1,9,2,5,1,50,1,1
26,3,16,1,19,1,5,1,40,1,1
36,7,21,1,23,1,5,1,45,1,1
19,1,21,1,23,1,5,1,40,1,2
18,1,22,1,23,2,5,2,40,5,1
42,2,16,1,7,2,5,2,40,1,1
32,1,22,1,1,2,5,2,40,1,1
51,3,19,3,7,1,5,2,30,1,1
29,1,21,1,22,2,5,1,40,1,1
8,1,21,5,18,3,5,2,30,1,1
47,1,21,3,25,1,5,1,40,1,2
37,1,16,3,6,16,5,2,40,1,2
67,1,18,1,25,2,5,1,24,1,1
37,1,21,5,3,1,3,2,40,1,2
28,1,1,1,25,2,5,1,48,3,1
28,2,22,1,7,2,5,2,25,1,1
26,1,22,3,16,1,5,1,50,1,2
22,1,21,1,23,1,5,2,40,1,2
33,1,20,1,8,1,5,1,50,1,2
20,1,13,5,6,1,5,1,45,3,1
45,1,15,4,6,1,3,1,40,1,1
30,1,18,1,22,2,3,1,45,1,1
16,1,21,1,23,1,5,2,40,1,1
32,1,19,1,2,1,5,1,45,1,1
3,1,16,5,25,3,5,1,20,1,1
14,1,22,1,19,2,5,2,50,1,2
44,1,17,1,22,1,5,1,40,1,1
33,2,23,1,15,2,5,1,50,1,2
42,1,19,1,18,1,5,2,40,1,1
51,3,16,1,25,2,5,2,6,1,1
57,1,17,1,25,1,5,1,40,1,1
38,7,20,1,5,1,5,1,40,1,1
28,1,16,1,23,1,5,2,40,1,1
35,1,19,1,15,2,5,2,40,1,2
10,1,19,1,25,2,3,2,28,1,1
49,1,11,2,6,1,5,2,37,3,1
14,7,11,1,18,10,5,1,40,1,1
17,1,21,5,15,3,5,2,35,1,1
10,1,15,5,18,3,5,1,40,1,1
39,1,21,3,9,16,5,1,40,7,1
12,1,23,5,14,1,5,1,65,1,2
39,5,17,1,18,1,5,1,40,1,2
28,1,21,3,20,14,5,2,50,1,1
11,1,24,1,15,2,5,2,40,1,1
11,1,16,5,20,1,5,2,36,1,1
23,3,21,1,15,2,5,2,37,1,1
30,1,9,1,19,2,5,2,33,3,1
32,1,18,3,25,16,5,1,50,1,1
33,1,16,4,9,1,5,1,60,1,1
8,1,21,5,25,13,5,1,44,1,1
31,1,22,5,7,1,5,2,40,1,2
40,3,22,1,7,1,5,2,35,3,2
18,1,22,1,7,1,5,2,20,1,1
4,1,19,5,23,18,5,1,35,1,1
46,1,18,1,23,1,5,1,45,1,1
32,2,20,1,4,1,5,2,38,1,1
28,1,21,1,16,1,3,2,50,1,2
18,3,19,1,7,1,4,2,10,1,1
4,1,19,5,6,8,5,2,25,1,1
47,1,16,1,22,1,5,1,62,3,1
38,1,21,1,8,1,5,1,40,1,2
29,3,22,1,7,2,2,2,38,4,2
38,4,16,1,18,1,5,1,50,1,2
46,1,16,1,18,1,5,2,40,1,1
36,1,17,5,16,5,5,2,40,3,2
30,1,19,4,22,1,5,1,40,1,2
6,1,16,1,9,2,4,2,35,2,1
15,1,20,1,15,1,5,2,36,1,2
33,1,16,1,15,2,5,2,32,1,1
27,2,23,1,15,2,5,1,45,1,2
35,1,22,1,8,1,2,2,40,4,2
9,4,16,5,19,17,5,1,40,1,1
31,1,15,1,23,2,5,2,40,3,1
15,4,19,1,21,18,4,1,90,1,2
8,1,20,5,23,1,5,1,40,1,1
10,1,21,5,8,3,5,1,40,1,2
40,1,21,5,8,1,5,1,40,1,2
40,1,20,1,15,2,5,2,8,1,1
20,1,20,3,13,1,5,2,42,1,1
11,1,20,5,20,3,5,2,30,1,1
2,1,19,5,23,3,4,2,20,1,1
28,1,15,3,23,1,3,2,40,6,1
54,1,16,1,23,2,5,2,32,1,1
28,1,13,1,25,1,5,1,40,3,2
10,1,20,5,11,14,5,1,40,1,1
3,1,19,5,6,18,5,1,35,1,1
48,7,19,1,5,1,5,1,36,1,1
49,1,16,1,19,1,4,1,40,6,1
17,3,21,1,7,1,5,1,40,1,2
16,1,20,1,18,2,5,1,50,3,2
43,1,19,1,16,1,5,1,40,5,2
13,6,19,5,3,1,5,1,30,1,1
39,7,19,1,16,1,5,1,45,1,2
48,1,22,2,6,1,5,2,18,1,1
49,1,16,1,23,1,5,2,13,1,1
4,1,19,5,7,18,5,2,8,1,1
46,1,19,1,23,1,5,1,40,1,2
17,7,21,1,23,1,5,2,40,1,1
15,1,19,1,18,2,5,2,36,1,1
14,1,21,1,12,1,5,1,45,1,2
18,1,18,1,22,2,5,1,40,1,2
34,1,20,3,2,13,5,2,40,1,1
27,1,21,3,1,14,5,1,40,1,2
28,1,19,3,18,11,3,1,45,1,1
51,1,20,1,2,1,5,1,6,1,1
5,1,16,5,2,1,5,1,40,1,1
23,3,21,1,7,1,5,2,40,1,2
19,4,22,1,24,1,5,2,40,1,2
39,2,16,1,15,1,5,2,40,1,1
30,1,21,5,16,1,5,1,40,1,2
20,1,18,1,25,2,3,2,17,1,1
32,1,17,5,19,1,3,1,34,1,1
36,1,19,1,20,1,5,2,40,4,1
12,1,16,1,19,2,5,1,43,1,1
46,6,22,3,23,1,5,2,40,1,1
7,1,19,5,9,4,5,2,35,1,1
16,4,19,5,2,17,4,1,37,1,1
44,4,22,1,7,2,5,1,50,1,2
37,5,19,1,18,2,5,2,60,1,2
12,1,21,5,18,3,5,2,40,1,1
27,5,16,1,16,1,5,1,40,1,2
22,1,23,1,7,2,5,2,30,1,1
5,1,16,5,23,14,4,2,40,1,1
34,3,19,1,7,2,5,2,24,1,1
43,1,21,1,16,2,5,1,40,1,2
8,1,16,5,23,3,4,1,25,4,1
25,1,16,5,19,1,5,1,50,1,2
14,1,19,5,5,3,2,1,40,1,1
26,1,20,3,15,1,3,2,50,1,1
8,1,19,5,6,3,5,1,30,1,1
35,1,1,3,5,1,5,1,40,1,1
29,2,23,1,15,1,5,2,60,1,2
27,3,21,1,24,1,5,1,40,1,1
31,1,22,1,3,1,5,1,55,1,2
3,1,16,5,23,3,3,2,20,1,1
36,1,16,5,2,1,3,2,40,1,1
32,1,18,1,23,1,5,1,42,1,2
24,1,9,1,5,1,5,1,40,3,1
28,1,16,1,23,1,5,1,60,1,2
39,1,18,1,25,2,5,1,50,1,1
28,1,18,1,9,2,5,1,40,1,2
42,1,21,1,16,2,5,1,60,1,2
23,1,22,1,3,1,5,1,40,5,2
19,1,21,1,23,1,5,1,50,5,1
9,1,17,1,25,10,5,1,50,1,1
20,1,16,3,23,1,5,2,35,1,1
28,1,16,1,18,2,5,2,40,1,1
10,5,21,1,1,2,5,1,50,1,2
30,2,22,3,16,1,5,2,40,1,2
46,1,16,1,18,1,5,1,40,1,1
43,1,19,2,18,1,3,2,37,3,1
41,1,23,1,15,2,5,1,40,1,2
11,1,16,1,16,1,5,1,60,1,1
49,5,21,1,15,2,5,1,40,1,2
5,1,16,5,25,3,5,2,37,1,1
32,1,22,1,23,1,5,1,40,1,2
9,4,21,5,7,3,5,2,18,1,1
47,2,22,1,16,2,5,1,40,1,2
42,2,16,1,18,2,2,2,40,4,1
21,1,21,5,9,3,2,1,50,1,1
1,1,13,5,2,3,5,2,10,1,1
33,6,19,1,18,2,5,2,30,1,1
41,7,20,1,16,2,5,1,40,1,1
26,1,21,1,16,1,5,1,45,1,2
14,4,22,1,7,1,5,1,60,1,1
36,3,16,3,2,16,3,1,40,1,1
51,1,18,3,8,1,5,2,50,1,2
23,1,16,3,21,1,4,2,40,3,1
2,1,16,5,23,3,3,2,25,1,1
7,1,16,5,6,5,5,1,40,1,1
12,1,23,5,15,1,2,2,48,1,2
51,1,16,1,25,2,5,2,40,1,1
16,3,22,1,7,1,5,1,45,1,2
58,7,1,5,20,1,5,2,8,1,1
34,1,16,1,5,2,4,1,60,1,2
31,1,17,1,18,2,5,2,40,1,1
43,4,16,1,18,2,5,2,40,1,1
33,1,21,3,19,1,5,2,40,1,2
23,3,21,3,21,1,5,2,40,1,2
20,1,16,1,22,1,5,1,40,1,1
14,1,13,1,5,17,5,1,35,1,1
49,6,16,1,16,1,5,1,7,1,1
40,1,16,5,22,1,5,1,40,1,1
36,1,14,5,19,1,5,1,40,1,1
46,7,18,3,2,1,5,2,20,5,1
15,2,21,5,15,1,5,2,40,1,2
5,1,18,5,2,14,5,2,23,1,1
30,2,22,1,16,2,5,2,40,1,2
6,1,19,5,16,18,5,2,99,1,1
16,2,24,1,24,1,5,2,40,1,2
38,3,23,1,7,2,5,2,45,1,2
19,1,21,1,15,2,5,2,45,1,2
49,1,21,1,18,2,5,2,24,1,1
35,3,22,1,7,1,5,2,45,1,2
33,3,22,1,7,1,5,2,35,1,1
50,1,18,3,23,1,5,2,30,1,1
4,2,19,5,2,3,5,1,4,1,1
14,5,14,3,11,17,3,1,5,2,1
2,1,16,5,6,8,2,2,40,1,1
6,1,16,5,11,18,5,1,30,1,1
20,3,19,1,21,1,3,2,44,1,1
30,1,20,1,18,1,5,2,40,1,1
19,1,20,5,6,13,5,2,40,4,1
25,1,14,1,2,1,5,1,25,3,1
47,3,21,1,7,2,5,2,38,1,2
3,1,18,5,20,18,5,1,15,1,1
41,4,21,1,7,2,5,2,40,1,2
20,1,19,5,18,1,2,1,50,4,1
21,7,12,3,10,1,5,1,60,1,1
45,1,19,1,16,2,5,1,40,1,2
42,1,16,1,25,1,5,1,35,1,1
39,1,16,1,19,2,5,1,48,1,1
29,1,16,1,18,2,3,2,40,1,1
34,1,22,3,16,1,5,2,60,1,2
8,1,16,5,20,3,5,1,40,3,1
20,4,22,1,4,1,5,2,35,1,2
41,2,22,1,16,1,5,1,50,1,2
33,1,20,1,20,2,5,2,33,1,1
18,1,21,1,6,2,3,1,40,1,1
13,2,24,1,24,1,5,2,60,1,1
39,1,9,1,25,1,2,1,40,4,1
35,1,15,1,19,2,5,2,48,1,1
18,1,21,1,15,1,5,2,28,1,1
3,1,18,5,23,18,5,1,30,1,1
48,3,18,1,18,1,2,1,40,4,2
31,3,16,1,19,1,5,1,40,1,1
36,1,21,1,15,2,5,2,50,1,2
42,1,19,5,7,1,4,1,35,2,1
15,1,22,1,16,2,5,2,40,1,2
37,4,16,1,15,7,5,1,40,5,1
4,1,19,5,22,13,5,1,20,1,1
30,1,16,1,19,2,5,1,40,1,2
47,3,22,1,7,2,5,1,40,1,2
14,1,21,5,9,16,2,2,40,4,1
37,1,21,1,23,2,5,1,60,1,2
44,3,21,1,25,1,5,1,91,3,1
33,1,21,1,18,2,5,2,40,1,2
29,1,18,1,23,1,5,1,55,1,2
14,3,21,1,7,2,5,2,60,1,1
29,1,20,1,19,1,5,1,60,1,2
18,1,20,1,23,2,5,1,42,1,1
46,2,18,1,7,2,5,1,40,1,1
34,2,21,3,15,3,5,2,60,1,2
41,1,16,3,5,11,5,1,20,1,1
4,1,16,5,23,3,5,2,48,1,1
45,1,16,1,18,2,5,2,38,1,1
50,1,12,1,5,1,5,1,46,1,1
9,1,21,5,18,1,5,2,40,4,1
35,1,16,1,19,2,5,1,40,3,1
34,1,21,1,8,2,5,1,60,1,2
44,7,22,3,23,1,5,2,45,1,1
21,7,21,1,16,2,5,1,60,1,2
19,1,16,1,13,2,5,2,14,1,1
51,1,19,3,22,1,5,1,72,1,1
26,1,17,1,22,2,5,1,40,1,2
27,5,16,1,1,1,5,2,40,1,1
38,5,19,1,3,1,5,2,40,1,2
11,1,16,5,6,1,5,1,40,1,1
35,1,20,1,19,1,5,1,50,1,2
42,7,18,1,5,1,5,1,60,1,1
39,5,23,1,15,1,5,1,40,1,2
33,6,22,1,16,1,5,2,45,1,2
15,1,23,1,15,1,5,2,30,1,1
25,6,21,1,2,1,5,1,55,1,1
15,4,22,1,16,2,5,2,45,1,2
2,1,14,5,18,3,2,2,4,4,1
27,1,18,1,22,2,5,1,40,1,2
30,1,22,1,1,2,2,2,40,4,1
17,1,17,1,16,2,4,1,40,1,1
15,1,19,1,23,1,5,2,40,1,1
41,1,21,1,19,3,5,1,90,1,2
15,5,20,5,21,1,5,1,72,1,2
40,1,16,3,19,1,5,1,50,7,2
34,1,20,3,18,1,5,2,40,1,1
48,2,21,3,7,1,5,2,20,1,1
48,3,16,3,21,1,5,2,40,1,2
6,4,20,5,7,3,5,2,22,1,1
34,1,21,1,16,1,5,1,50,1,2
33,1,21,1,12,2,5,2,55,1,2
58,3,19,1,25,1,5,1,16,1,1
14,1,23,1,15,2,2,1,70,4,1
27,3,20,1,23,1,5,1,40,1,2
34,1,18,1,13,2,5,2,35,1,1
12,1,20,5,5,1,5,1,40,1,1
40,1,16,1,7,1,5,1,50,1,2
16,1,16,5,25,5,5,1,60,1,1
26,1,17,3,18,1,5,1,40,1,1
61,1,18,2,15,17,3,2,40,1,1
36,1,19,5,2,11,2,2,40,4,1
32,3,21,1,7,1,5,1,50,1,1
23,1,18,1,13,2,5,2,30,1,1
25,3,22,1,7,2,5,2,40,1,1
50,1,20,1,18,1,5,2,40,1,2
42,4,21,1,7,1,5,2,50,1,2
41,5,19,1,1,1,3,1,40,1,2
21,1,21,2,7,1,5,2,35,3,1
54,1,16,1,19,1,5,1,60,1,2
10,2,21,1,15,1,5,2,32,1,1
3,3,18,5,21,18,5,1,14,1,1
43,1,16,1,2,1,5,1,18,1,1
25,1,19,3,16,14,3,1,40,1,1
22,1,20,5,18,1,3,1,40,1,1
45,1,17,2,6,14,5,2,28,1,1
46,3,19,1,18,1,5,2,40,1,1
36,1,21,5,20,1,5,1,15,1,1
1,1,14,5,5,3,5,1,20,1,1
10,1,17,5,6,1,1,2,30,1,1
2,1,19,5,5,17,3,1,40,3,1
38,1,17,1,25,2,5,1,40,1,1
52,2,16,2,18,1,5,2,15,1,1
53,1,17,3,18,6,3,1,20,1,1
44,1,15,3,18,1,2,2,40,1,1
5,1,19,5,20,6,5,1,40,1,1
18,1,19,1,23,2,5,1,55,1,2
11,1,21,5,6,5,5,2,20,1,1
15,1,18,5,19,1,3,1,40,1,1
45,1,16,1,23,2,5,1,50,1,1
44,2,21,1,7,2,2,2,40,1,1
38,1,19,2,18,1,5,2,40,1,1
13,1,15,3,18,14,5,2,40,1,1
21,1,16,5,5,3,4,1,40,1,1
9,1,16,5,6,4,3,1,30,1,1
10,1,22,5,7,6,5,2,50,1,1
32,1,21,1,24,2,5,2,40,1,2
28,1,21,1,15,11,2,2,72,4,2
20,1,22,1,16,2,3,2,40,3,2
32,1,19,1,8,1,5,1,40,1,1
24,1,21,1,16,2,5,2,50,1,2
32,3,21,1,24,1,2,1,40,4,2
21,4,18,1,3,1,5,1,40,1,2
14,1,16,5,18,1,5,2,40,3,1
29,1,14,3,6,1,5,2,35,1,1
20,1,21,1,3,2,2,1,50,2,2
43,1,16,1,18,2,5,2,36,1,1
7,3,21,5,7,3,5,1,60,1,1
20,4,16,1,21,2,4,1,50,1,1
3,2,18,5,20,18,5,2,10,1,1
15,7,18,5,1,1,3,1,35,1,2
26,1,18,5,15,1,5,2,30,1,2
19,1,19,1,15,1,5,1,42,1,2
28,4,19,1,15,1,5,2,40,1,1
32,2,20,1,9,1,5,1,40,1,1
31,1,21,1,8,1,5,1,40,1,2
11,1,20,5,23,3,5,2,40,1,1
38,5,21,1,24,1,5,1,40,1,2
6,1,19,5,6,3,5,1,35,1,1
6,1,19,5,6,3,5,2,30,1,1
13,1,16,5,25,4,1,1,24,1,1
44,4,19,3,18,1,5,2,60,1,2
18,1,16,5,13,11,5,2,30,1,1
30,2,21,1,2,2,5,1,40,7,2
55,1,16,1,25,2,5,1,40,1,1
27,1,22,1,16,1,2,1,40,4,2
38,1,21,3,12,1,5,2,40,1,2
7,1,21,5,12,13,5,1,50,1,2
45,1,19,1,15,1,3,2,30,1,1
23,4,16,1,18,8,5,2,40,1,1
34,1,19,3,16,1,5,1,38,1,1
38,1,20,3,18,1,5,2,33,1,1
28,5,21,3,18,3,3,2,40,1,1
27,1,16,5,23,1,5,1,50,1,2
6,1,21,1,20,2,5,2,40,1,1
40,1,21,1,8,1,5,1,45,1,2
3,5,16,5,17,18,5,1,40,1,1
24,6,22,1,7,2,5,2,3,1,1
4,3,16,5,20,3,5,2,40,1,1
19,1,20,5,13,1,3,2,37,1,1
32,1,16,5,2,3,3,2,40,1,1
6,1,19,5,18,3,5,1,30,1,1
11,1,20,1,22,1,5,1,50,1,1
42,1,21,1,3,2,5,1,40,1,2
25,1,17,3,6,1,5,2,35,1,1
11,1,18,1,13,3,5,2,21,1,1
25,1,16,1,20,2,5,2,50,1,1
35,1,16,1,23,2,5,1,40,1,1
25,1,14,4,6,1,3,2,40,1,1
38,1,1,1,19,17,5,1,40,3,1
22,2,21,1,23,1,5,1,50,1,2
17,1,15,5,22,1,5,1,40,3,1
41,1,12,1,11,2,5,2,40,3,1
50,2,20,1,6,1,5,2,40,1,1
36,1,18,1,13,2,5,2,40,1,1
39,1,16,1,16,1,5,1,40,1,2
29,7,19,5,5,3,5,1,40,1,1
16,1,21,1,18,2,3,1,50,1,1
40,1,16,3,6,3,5,2,40,1,1
37,2,21,3,18,1,5,2,50,1,2
8,3,21,5,18,3,5,2,40,1,1
34,1,19,3,14,1,5,2,45,1,2
59,7,23,2,14,1,5,1,40,1,2
45,1,21,1,15,2,5,2,40,2,1
22,1,16,4,22,1,5,1,40,1,2
55,1,13,2,19,11,5,2,40,1,1
49,3,21,1,1,1,5,1,40,1,1
35,2,22,1,15,2,5,2,40,1,1
11,2,16,1,13,2,2,2,40,4,1
26,5,19,1,20,2,5,1,40,4,1
47,3,19,1,7,2,5,2,40,1,1
38,1,16,1,25,2,5,2,28,2,1
21,2,21,1,15,2,5,2,40,1,2
4,2,18,5,15,18,5,1,40,1,1
30,1,19,1,16,2,5,1,40,1,2
22,1,19,1,1,11,5,2,40,1,2
50,1,19,2,18,1,5,2,30,1,1
35,1,20,3,18,1,5,2,40,1,1
22,1,23,5,14,1,5,1,55,1,2
12,1,22,5,12,1,3,1,65,3,2
31,1,21,1,18,1,5,2,40,1,1
29,7,21,1,23,1,5,2,35,1,2
45,5,16,1,11,2,5,1,45,1,1
41,7,18,1,20,1,5,1,60,1,1
20,1,21,3,18,1,3,2,40,1,1
36,1,20,1,18,2,4,2,60,1,1
7,4,21,5,20,3,5,2,60,1,1
47,3,22,1,15,1,5,2,18,1,1
50,2,22,5,15,18,5,2,15,1,1
30,1,16,1,22,1,5,1,54,1,2
7,1,21,5,6,3,5,2,40,1,1
58,1,19,1,18,1,5,1,40,1,1
31,1,16,1,16,1,5,2,35,1,1
41,1,19,1,19,2,3,1,57,1,2
3,1,19,5,18,18,5,1,25,1,1
6,1,16,5,23,4,3,1,20,1,1
31,1,21,1,3,2,5,1,40,1,2
12,1,21,1,18,2,5,2,65,1,2
21,1,19,1,3,1,5,1,40,1,2
23,1,21,1,16,1,2,1,41,4,2
55,4,16,2,18,1,5,2,20,1,1
33,1,16,1,19,1,5,1,40,1,1
18,1,19,1,11,17,3,1,60,1,1
23,1,19,1,16,1,5,1,50,1,2
42,2,16,1,18,1,5,2,40,1,2
40,1,18,1,2,2,2,2,30,4,1
1,1,13,5,6,5,5,1,15,1,1
6,1,21,5,14,3,5,2,13,1,1
35,4,18,1,15,2,5,2,35,1,1
35,2,22,1,4,1,3,2,40,5,2
32,7,17,1,6,1,5,2,60,1,1
22,1,21,5,15,1,5,2,40,1,1
40,1,18,5,13,1,4,2,42,1,2
25,1,16,1,18,1,5,2,24,1,1
18,1,21,1,18,1,5,2,30,1,1
39,2,19,1,20,1,5,1,40,1,1
14,1,20,1,6,3,3,2,30,1,1
33,1,16,1,22,1,5,1,37,1,1
22,1,21,1,16,1,5,2,40,5,2
34,1,15,3,5,1,4,1,40,1,2
12,1,16,1,21,1,5,2,40,1,2
4,1,16,5,23,5,5,2,25,1,1
13,1,21,1,11,1,5,1,65,1,1
42,1,16,3,20,3,5,2,49,1,1
45,1,21,1,16,1,5,1,50,1,2
8,1,19,5,19,1,5,2,40,1,1
23,2,19,1,23,1,5,1,48,3,1
2,1,16,5,8,8,3,1,15,1,1
36,1,21,1,16,1,5,2,40,1,1
5,1,16,5,6,3,3,1,30,1,1
17,4,20,1,11,1,5,1,40,1,2
17,1,19,5,19,1,5,1,70,5,1
10,1,16,1,2,1,1,2,40,3,1
45,1,18,5,18,1,5,2,40,1,1
11,2,23,5,15,1,5,2,60,1,1
7,2,21,5,18,3,5,2,20,1,1
3,1,16,5,18,3,5,1,36,1,1
39,1,19,3,8,1,5,2,45,1,2
37,4,1,4,2,14,4,1,40,3,1
10,1,1,1,6,2,4,2,92,3,1
23,7,21,1,20,1,2,2,20,4,1
39,1,20,1,18,2,5,2,30,1,1
44,1,21,1,16,2,5,1,45,1,2
15,1,16,5,23,3,4,2,17,3,1
46,2,20,1,4,1,5,1,55,1,2
19,1,16,5,19,14,5,1,56,1,2
2,1,16,5,18,18,5,2,4,1,1
30,7,16,1,16,1,5,1,30,1,1
44,1,16,1,11,2,5,1,40,1,2
34,3,22,1,8,1,5,2,35,5,2
50,1,21,1,19,2,5,1,45,1,1
8,1,19,5,23,17,5,2,25,1,1
14,1,1,5,6,1,5,2,40,3,1
38,1,16,1,19,1,5,1,36,1,1
28,1,19,1,7,1,5,1,40,1,1
33,1,24,1,16,2,5,1,50,1,2
39,1,9,1,5,2,5,1,30,3,1
11,1,22,5,12,1,5,1,40,1,2
16,3,21,1,18,1,4,2,40,1,2
33,1,16,1,19,2,5,2,48,5,2
32,1,20,5,25,1,5,1,40,5,2
44,1,24,5,3,1,5,1,40,1,2
21,1,24,5,16,1,5,1,40,5,2
13,1,16,5,19,1,3,1,40,1,1
16,5,20,1,18,2,5,2,40,1,1
25,1,18,1,12,1,5,2,40,1,1
36,3,22,1,7,1,5,2,50,1,1
44,1,18,1,25,2,5,1,40,1,2
34,1,21,1,13,1,2,1,40,4,1
45,3,16,2,18,1,5,2,40,1,1
36,7,21,1,16,1,5,1,40,1,2
20,1,21,1,16,2,5,1,46,1,2
47,1,14,3,22,1,5,1,40,1,2
12,1,19,1,18,1,5,2,40,1,1
6,2,21,5,20,3,5,2,40,7,1
8,8,20,5,18,14,5,2,2,1,1
54,3,19,1,16,1,5,1,2,1,1
32,1,22,1,8,1,5,1,40,3,2
37,4,21,3,7,1,5,2,50,1,2
28,3,20,1,7,1,5,2,35,1,1
51,1,22,5,23,18,5,2,60,1,1
65,4,18,1,5,2,5,1,6,1,1
17,1,21,5,23,1,3,2,40,1,1
12,1,21,1,16,1,3,1,40,1,1
18,5,19,5,18,1,5,2,36,1,1
33,1,17,1,25,1,3,2,35,3,1
2,1,16,5,9,3,5,1,40,1,1
12,1,22,5,8,1,5,1,40,1,2
2,1,16,5,23,3,5,1,20,1,1
32,1,19,1,18,1,5,1,40,1,2
13,2,23,5,15,1,5,2,40,1,2
19,2,24,1,15,1,5,2,45,3,2
7,1,19,5,19,1,5,1,40,1,1
46,1,16,1,18,2,5,2,24,1,1
23,1,19,3,25,1,3,1,16,1,1
38,2,16,1,7,1,5,2,28,1,1
11,1,21,1,18,1,5,1,43,1,1
23,1,23,1,15,2,5,2,40,1,2
40,1,21,1,16,1,5,1,60,5,2
35,2,20,3,1,1,5,2,40,1,1
38,1,16,3,18,1,5,2,40,1,1
45,2,17,1,5,2,5,1,40,1,2
26,1,23,1,14,1,5,1,35,1,2
31,1,16,1,25,1,5,1,40,1,2
12,4,21,5,18,1,5,2,38,1,1
6,1,19,1,23,2,5,2,40,1,1
33,2,16,1,16,1,5,1,50,1,1
39,1,20,1,18,1,5,2,40,1,1
23,1,21,1,8,1,5,1,50,1,2
10,2,20,3,18,1,5,2,40,1,1
28,1,21,1,3,1,5,1,52,1,2
14,1,16,5,5,18,5,1,45,1,1
34,2,16,1,6,1,5,2,38,1,1
33,4,16,1,25,1,5,1,20,1,1
39,1,16,5,18,1,3,2,40,1,1
19,1,16,1,18,1,5,2,40,1,1
26,1,11,1,23,2,2,2,40,4,2
30,7,23,5,14,1,5,2,60,1,2
3,1,19,5,16,3,5,1,27,1,1
25,3,23,3,16,1,5,2,55,1,2
49,2,19,1,18,1,3,1,20,1,1
15,7,21,5,23,1,5,2,50,1,2
36,1,19,1,19,1,5,2,50,1,1
27,3,20,1,21,2,5,1,40,1,2
47,1,21,1,2,1,5,1,40,1,1
29,7,14,1,18,1,5,2,30,1,2
4,1,16,5,6,3,5,1,20,1,1
13,1,19,5,5,11,5,1,24,3,1
31,1,18,4,19,1,2,1,48,4,2
4,1,19,5,6,3,3,1,20,1,1
39,1,19,1,18,1,5,2,8,1,1
